hotel;meal;market_segment;lead_time;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;booking_changes;days_in_waiting_list;total_of_special_requests;adr;is_canceled
Resort Hotel;HB;Online TA;183;2;5;1;0;0;0;1;0;0;0;2;79.2;1
Resort Hotel;BB;Online TA;144;0;2;2;0;0;0;1;0;0;0;1;123;1
Resort Hotel;BB;Corporate;8;0;1;1;0;0;1;0;1;0;0;0;134;0
Resort Hotel;BB;Corporate;4;0;1;1;0;0;1;0;2;0;0;0;126;0
Resort Hotel;BB;Corporate;4;0;1;1;0;0;1;0;3;0;0;1;35;0
Resort Hotel;BB;Direct;6;0;1;1;0;0;1;0;1;1;0;0;44;0
Resort Hotel;BB;Direct;4;1;1;1;0;0;1;0;2;1;0;0;44;0
Resort Hotel;BB;Direct;6;0;2;1;0;0;1;0;3;0;0;0;40;0
Resort Hotel;BB;Direct;7;0;2;1;0;0;1;0;4;0;0;0;56.4;0
Resort Hotel;BB;Direct;19;0;2;1;0;0;1;0;5;0;0;0;101;0
Resort Hotel;BB;Corporate;8;0;2;1;0;0;1;0;6;0;0;0;68;0
Resort Hotel;BB;Corporate;29;0;2;1;0;0;1;0;7;0;0;0;48;0
Resort Hotel;BB;Corporate;7;0;1;1;0;0;1;0;8;0;0;0;42;0
Resort Hotel;BB;Corporate;13;0;2;1;0;0;1;0;9;0;0;0;38;0
Resort Hotel;BB;Corporate;29;0;2;1;0;0;1;0;10;0;0;0;38.5;0
Resort Hotel;BB;Corporate;8;0;2;1;0;0;1;0;11;0;0;0;48.5;0
Resort Hotel;BB;Corporate;22;0;2;1;0;0;1;0;12;1;0;0;78.5;0
Resort Hotel;BB;Corporate;30;0;1;1;0;0;1;0;1;0;0;0;38.5;0
Resort Hotel;BB;Offline TA/TO;150;2;4;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;BB;Direct;2;2;3;1;0;0;1;0;1;1;0;0;43.8;0
Resort Hotel;BB;Direct;0;1;2;2;0;0;1;0;2;0;0;1;51;0
Resort Hotel;BB;Direct;0;2;1;1;1;0;1;0;3;3;0;2;45;0
Resort Hotel;BB;Direct;0;2;1;2;0;0;1;0;3;2;0;2;49.67;0
Resort Hotel;BB;Direct;0;0;1;2;0;0;1;0;5;0;0;1;53;0
Resort Hotel;BB;Direct;1;2;0;2;0;0;1;0;6;3;0;2;63.5;0
Resort Hotel;BB;Online TA;325;2;5;2;0;0;1;0;1;0;0;3;73.92;0
Resort Hotel;HB;Online TA;131;0;5;2;0;0;1;0;1;0;0;2;171;0
Resort Hotel;Undefined;Groups;112;0;3;2;0;0;1;0;1;0;0;0;0;0
Resort Hotel;HB;Complementary;31;0;2;2;0;0;1;0;2;3;0;3;0;0
Resort Hotel;BB;Offline TA/TO;183;0;1;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;BB;Online TA;181;0;4;2;0;0;0;0;0;0;0;1;153;0
Resort Hotel;BB;Offline TA/TO;126;0;4;2;0;0;0;0;0;0;0;0;62.5;0
Resort Hotel;HB;Online TA;116;0;2;3;0;0;0;0;0;0;0;1;201;0
Resort Hotel;BB;Online TA;7;0;2;3;0;0;1;0;1;1;0;2;236;0
Resort Hotel;BB;Direct;135;1;1;2;0;0;0;0;0;0;0;0;154;0
Resort Hotel;BB;Online TA;0;1;0;2;2;0;0;0;0;0;0;0;153;0
Resort Hotel;BB;Offline TA/TO;110;1;4;3;0;0;0;0;0;2;0;1;79.59;0
Resort Hotel;BB;Online TA;197;1;5;2;0;0;0;1;0;0;0;1;123;1
Resort Hotel;BB;Offline TA/TO;134;1;5;2;0;0;0;0;0;1;0;0;71.55;0
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Groups;279;2;5;2;0;0;0;1;0;0;0;0;63.4;1
Resort Hotel;HB;Offline TA/TO;145;2;5;2;0;0;0;0;0;0;0;0;82.35;0
Resort Hotel;BB;Offline TA/TO;127;2;4;2;0;0;0;0;0;0;0;1;55.68;0
Resort Hotel;BB;Offline TA/TO;149;2;5;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;BB;Offline TA/TO;149;2;5;2;1;0;0;0;0;0;0;1;69.6;0
Resort Hotel;BB;Online TA;139;2;1;2;0;0;0;0;0;0;0;1;122.7;0
Resort Hotel;HB;Offline TA/TO;239;1;1;2;0;0;0;3;0;0;0;0;34;1
Resort Hotel;HB;Offline TA/TO;239;1;1;2;0;0;0;3;0;0;0;0;34;1
Resort Hotel;HB;Offline TA/TO;239;1;1;2;0;0;0;3;0;0;0;0;34;1
Resort Hotel;BB;Offline TA/TO;246;2;5;2;0;0;0;1;0;0;0;0;58.95;1
Resort Hotel;BB;Offline TA/TO;246;2;5;2;0;0;0;1;0;0;0;0;58.95;1
Resort Hotel;BB;Offline TA/TO;246;2;5;2;0;0;0;1;0;0;0;0;58.95;1
Resort Hotel;BB;Offline TA/TO;260;2;5;2;0;0;0;1;0;0;0;0;54.99;1
Resort Hotel;BB;Offline TA/TO;260;2;5;2;0;0;0;1;0;0;0;0;54.99;1
Resort Hotel;BB;Offline TA/TO;260;2;5;2;0;0;0;1;0;0;0;0;54.99;1
Resort Hotel;BB;Offline TA/TO;260;2;5;2;0;0;0;1;0;0;0;0;54.99;1
Resort Hotel;BB;Offline TA/TO;260;2;5;2;0;0;0;1;0;0;0;0;54.99;1
Resort Hotel;BB;Offline TA/TO;260;2;5;2;0;0;0;1;0;0;0;0;54.99;1
Resort Hotel;BB;Online TA;145;2;3;2;0;0;0;0;0;0;0;1;123;0
Resort Hotel;HB;Offline TA/TO;152;2;5;1;0;0;0;0;0;0;0;2;60.35;0
Resort Hotel;HB;Offline TA/TO;152;2;5;1;0;0;0;0;0;0;0;2;60.35;0
Resort Hotel;HB;Online TA;183;1;2;2;0;0;0;0;0;0;0;2;100.8;0
Resort Hotel;BB;Offline TA/TO;226;2;5;2;0;0;0;0;0;0;0;0;87.75;0
Resort Hotel;HB;Direct;128;2;2;2;0;0;0;0;0;0;0;0;108.9;0
Resort Hotel;BB;Direct;147;0;2;2;0;0;0;0;0;0;0;0;58.95;0
Resort Hotel;BB;Offline TA/TO;121;2;5;2;0;0;0;0;0;0;0;1;58.95;0
Resort Hotel;BB;Offline TA/TO;121;2;5;2;0;0;0;0;0;0;0;1;88.95;0
Resort Hotel;BB;Corporate;20;0;1;1;0;0;0;0;0;0;0;0;80;0
Resort Hotel;BB;Corporate;2;0;1;1;0;0;1;0;1;0;0;0;39;0
Resort Hotel;BB;Corporate;1;0;1;1;0;0;1;0;2;0;0;0;27;0
Resort Hotel;BB;Corporate;2;0;1;1;0;0;0;0;0;0;0;0;134;0
Resort Hotel;BB;Corporate;2;0;2;2;0;0;1;0;1;0;0;0;138;0
Resort Hotel;BB;Corporate;1;0;1;1;0;0;1;0;2;0;0;1;35;0
Resort Hotel;BB;Direct;0;1;0;1;0;0;1;0;3;0;0;1;42;0
Resort Hotel;BB;Corporate;3;1;1;1;0;0;1;0;4;0;0;1;75;0
Resort Hotel;BB;Offline TA/TO;183;2;4;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;BB;Online TA;230;1;3;2;0;0;0;0;0;0;0;2;123;0
Resort Hotel;BB;Online TA;186;0;3;2;0;0;0;0;0;0;0;1;123;0
Resort Hotel;HB;Direct;103;2;3;2;0;0;0;0;0;0;0;1;99.7;0
Resort Hotel;BB;Direct;15;0;0;3;2;0;0;0;0;3;0;0;0;0
Resort Hotel;BB;Online TA;186;0;4;2;0;0;0;0;0;0;0;1;154;0
Resort Hotel;BB;Online TA;186;0;4;2;0;0;0;0;0;0;0;2;123;0
Resort Hotel;BB;Offline TA/TO;185;1;4;1;0;0;0;0;0;0;0;0;49.3;0
Resort Hotel;HB;Online TA;128;0;3;1;0;0;0;0;0;1;0;1;129;0
Resort Hotel;BB;Online TA;158;2;5;2;0;0;0;0;0;0;0;0;154;0
Resort Hotel;HB;Offline TA/TO;183;2;4;2;0;0;0;0;0;0;0;0;77.78;0
Resort Hotel;HB;Online TA;149;2;5;2;0;0;0;0;0;1;0;1;112;0
Resort Hotel;HB;Direct;151;0;4;2;2;0;0;0;0;0;0;3;157.25;0
Resort Hotel;HB;Direct;127;2;5;2;0;0;0;0;0;0;0;0;96.9;0
Resort Hotel;HB;Direct;151;0;4;2;2;0;0;0;0;0;0;3;157.25;0
Resort Hotel;HB;Direct;151;0;4;2;1;0;0;0;0;0;0;1;141.2;0
Resort Hotel;BB;Online TA;137;0;4;2;0;0;0;0;0;2;0;1;110.7;0
Resort Hotel;BB;Direct;164;2;5;2;0;0;0;0;0;0;0;0;115;1
Resort Hotel;HB;Direct;58;2;6;2;0;0;0;0;0;0;0;4;112.5;0
Resort Hotel;HB;Online TA;143;0;3;2;0;0;0;0;0;0;0;0;100.8;0
Resort Hotel;BB;Offline TA/TO;123;2;5;2;0;0;0;0;0;0;0;1;58.95;0
Resort Hotel;BB;Offline TA/TO;184;2;5;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;HB;Offline TA/TO;130;2;5;2;0;0;0;0;0;0;0;0;82.35;0
Resort Hotel;HB;Offline TA/TO;130;2;6;2;0;0;0;0;0;0;0;1;96.95;0
Resort Hotel;HB;Offline TA/TO;130;2;6;1;0;0;0;0;0;0;0;1;64.9;0
Resort Hotel;BB;Direct;134;0;4;2;0;0;0;0;0;0;0;0;84.15;0
Resort Hotel;HB;Offline TA/TO;123;0;2;3;0;0;0;0;0;0;0;1;114.69;0
Resort Hotel;BB;Offline TA/TO;129;1;3;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;BB;Offline TA/TO;143;1;3;2;0;0;0;0;0;0;0;1;58.23;0
Resort Hotel;BB;Offline TA/TO;143;1;3;2;0;0;0;0;0;0;0;1;58.23;0
Resort Hotel;BB;Offline TA/TO;135;1;4;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;BB;Offline TA/TO;159;2;5;2;0;0;0;0;0;0;0;0;71.55;0
Resort Hotel;FB;Offline TA/TO;84;3;8;3;0;0;0;0;0;0;0;1;199.5;0
Resort Hotel;FB;Direct;94;4;7;3;0;0;1;0;1;0;0;1;317;0
Resort Hotel;FB;Direct;109;4;7;3;0;0;1;0;2;0;0;2;318.82;0
Resort Hotel;BB;Online TA;1;1;0;2;0;0;0;0;0;0;0;1;88.2;0
Resort Hotel;BB;Direct;6;1;0;2;0;0;0;0;0;0;0;2;123;0
Resort Hotel;BB;Direct;8;0;1;3;0;0;1;0;1;0;0;2;153;0
Resort Hotel;HB;Online TA;30;2;5;2;0;0;0;0;0;0;0;0;155;0
Resort Hotel;BB;Online TA;158;2;5;2;0;0;0;0;0;0;0;1;110.7;0
Resort Hotel;BB;Direct;185;2;5;2;0;0;0;0;0;0;0;0;110;0
Resort Hotel;HB;Offline TA/TO;142;3;8;2;0;0;0;0;0;0;0;0;89.68;0
Resort Hotel;BB;Offline TA/TO;143;1;3;3;0;0;0;0;0;0;0;2;78.6;0
Resort Hotel;BB;Offline TA/TO;143;1;3;3;0;0;0;0;0;0;0;2;78.6;0
Resort Hotel;BB;Offline TA/TO;157;4;6;2;0;0;0;0;0;0;0;0;55.68;0
Resort Hotel;BB;Offline TA/TO;118;2;5;2;0;0;0;0;0;0;0;1;55.68;0
Resort Hotel;BB;Online TA;165;1;2;2;2;0;0;1;0;0;0;3;199;1
Resort Hotel;BB;Online TA;2;1;0;2;0;0;0;0;0;0;0;1;117.9;0
Resort Hotel;HB;Offline TA/TO;159;2;4;2;1;0;0;1;0;0;0;1;134.1;1
Resort Hotel;HB;Direct;65;2;5;2;0;0;0;0;0;0;0;0;107.57;1
Resort Hotel;HB;Offline TA/TO;187;2;5;2;0;0;0;0;0;2;0;0;89.68;0
Resort Hotel;BB;Offline TA/TO;162;2;7;2;0;0;0;0;0;0;0;1;110.7;0
Resort Hotel;BB;Offline TA/TO;162;2;7;2;0;0;0;0;0;0;0;1;110.7;0
Resort Hotel;BB;Online TA;189;2;5;2;0;0;0;0;0;1;0;0;99;0
Resort Hotel;BB;Direct;189;2;5;2;0;0;0;0;0;0;0;0;96.3;0
Resort Hotel;BB;Offline TA/TO;155;4;7;2;0;0;0;0;0;0;0;0;88.4;0
Resort Hotel;BB;Offline TA/TO;152;4;10;2;0;0;0;0;0;0;0;0;88.4;0
Resort Hotel;BB;Online TA;59;0;2;2;0;0;0;0;0;0;0;2;75.46;0
Resort Hotel;BB;Online TA;59;0;2;3;0;0;0;0;0;0;0;3;97.25;0
Resort Hotel;BB;Offline TA/TO;127;4;10;2;0;0;0;0;0;0;0;1;104.55;0
Resort Hotel;BB;Offline TA/TO;188;2;5;3;0;0;0;0;0;0;0;0;159.74;0
Resort Hotel;HB;Offline TA/TO;115;4;7;2;0;0;0;0;0;0;0;0;113.05;0
Resort Hotel;BB;Direct;0;0;1;2;0;0;0;0;0;0;0;0;154;0
Resort Hotel;BB;Online TA;2;0;1;2;0;0;0;0;0;0;0;1;131;0
Resort Hotel;FB;Offline TA/TO;129;2;4;2;0;0;0;0;0;0;0;0;157.5;0
Resort Hotel;BB;Online TA;151;2;4;2;2;0;0;0;0;1;0;3;123.3;0
Resort Hotel;BB;Offline TA/TO;134;2;5;2;0;0;0;0;0;0;0;2;88.4;0
Resort Hotel;BB;Offline TA/TO;134;2;5;1;0;0;0;0;0;0;0;1;88.4;0
Resort Hotel;HB;Direct;158;2;3;2;0;0;0;0;0;0;0;1;99.7;0
Resort Hotel;HB;Direct;139;2;6;2;1;0;0;0;0;2;0;1;107.2;0
Resort Hotel;BB;Offline TA/TO;129;2;5;2;0;0;0;0;0;0;0;0;110.7;0
Resort Hotel;BB;Offline TA/TO;151;2;5;2;0;0;0;0;0;0;0;0;104.55;0
Resort Hotel;HB;Offline TA/TO;237;1;3;2;0;0;0;0;0;0;0;0;128.35;0
Resort Hotel;BB;Online TA;237;1;3;2;0;0;0;0;0;0;0;1;169;0
Resort Hotel;BB;Offline TA/TO;185;2;7;2;0;0;0;0;0;0;0;0;90.95;0
Resort Hotel;HB;Online TA;108;2;4;2;0;0;0;0;0;0;0;1;196;0
Resort Hotel;BB;Online TA;62;0;2;2;0;0;0;0;0;0;0;1;106.5;0
Resort Hotel;BB;Offline TA/TO;185;3;8;2;0;0;0;0;0;0;0;0;90.95;0
Resort Hotel;BB;Online TA;237;1;3;2;0;0;0;0;0;0;0;1;85.5;0
Resort Hotel;BB;Online TA;5;0;2;2;0;0;0;0;0;0;0;1;119.25;0
Resort Hotel;BB;Online TA;0;0;1;2;0;0;1;0;0;2;0;0;112.5;0
Resort Hotel;HB;Offline TA/TO;184;2;9;2;0;0;0;0;0;0;0;0;110.5;0
Resort Hotel;BB;Direct;0;0;1;2;0;0;0;0;0;0;0;0;179;0
Resort Hotel;BB;Direct;0;0;1;2;0;0;0;0;0;0;0;0;154;0
Resort Hotel;BB;Direct;16;0;3;2;0;0;0;0;0;1;0;0;106.5;0
Resort Hotel;HB;Offline TA/TO;129;2;5;2;1;0;0;0;0;1;0;1;149.63;0
Resort Hotel;BB;Direct;0;0;2;2;0;0;0;0;0;0;0;2;124.5;0
Resort Hotel;BB;Direct;0;0;2;2;0;0;0;0;0;0;0;2;124.5;0
Resort Hotel;HB;Offline TA/TO;148;2;5;2;1;0;0;0;0;1;0;1;119.7;0
Resort Hotel;BB;Online TA;94;0;2;2;0;0;0;0;0;0;0;1;115.5;0
Resort Hotel;HB;Offline TA/TO;188;2;5;2;0;0;0;0;0;0;0;0;106.15;0
Resort Hotel;BB;Direct;137;2;5;2;0;0;0;0;0;0;0;0;130.9;0
Resort Hotel;BB;Offline TA/TO;29;0;1;2;0;0;0;0;0;0;0;0;131.2;0
Resort Hotel;BB;Offline TA/TO;184;4;11;2;0;0;0;0;0;0;0;0;90.95;0
Resort Hotel;BB;Offline TA/TO;93;4;10;2;0;0;0;0;0;0;0;1;88.4;0
Resort Hotel;HB;Offline TA/TO;162;2;5;2;0;0;0;0;0;0;0;0;110.5;0
Resort Hotel;HB;Online TA;98;0;3;2;0;0;0;0;0;0;0;2;159;0
Resort Hotel;HB;Offline TA/TO;172;2;5;2;0;0;0;0;0;0;0;0;119.7;0
Resort Hotel;BB;Online TA;2;0;3;2;0;0;0;0;0;0;0;0;147.67;0
Resort Hotel;BB;Online TA;0;1;0;1;0;0;1;0;1;0;0;0;52;0
Resort Hotel;BB;Online TA;6;0;3;2;0;0;0;0;0;0;0;1;102.65;0
Resort Hotel;BB;Direct;10;0;3;2;0;0;0;0;0;0;0;0;134;0
Resort Hotel;BB;Online TA;3;0;2;2;0;0;0;0;0;0;0;1;125.5;0
Resort Hotel;BB;Direct;17;0;3;3;0;0;0;0;0;1;0;1;139;0
Resort Hotel;HB;Offline TA/TO;125;4;10;2;0;0;0;0;0;1;0;0;113.05;0
Resort Hotel;BB;Online TA;41;1;3;1;0;0;0;0;0;0;0;0;135;0
Resort Hotel;BB;Offline TA/TO;41;1;0;2;0;0;0;0;0;0;0;0;92;0
Resort Hotel;HB;Direct;25;1;2;2;0;0;0;0;0;0;0;0;145;0
Resort Hotel;HB;Offline TA/TO;131;2;5;2;0;0;0;0;0;0;0;1;113.05;0
Resort Hotel;BB;Direct;0;1;0;2;0;0;0;0;0;0;0;0;98;0
Resort Hotel;BB;Online TA;17;1;3;2;0;0;0;0;0;0;0;1;139.75;0
Resort Hotel;BB;Online TA;0;1;0;2;0;0;0;0;0;0;0;0;103.18;0
Resort Hotel;BB;Direct;0;1;0;3;0;0;0;0;0;0;0;0;128;0
Resort Hotel;HB;Offline TA/TO;130;3;7;2;0;0;0;0;0;0;0;0;134.1;0
Resort Hotel;BB;Direct;0;1;0;3;0;0;0;0;0;0;0;0;155.5;0
Resort Hotel;BB;Direct;0;1;0;2;0;0;0;0;0;0;0;0;153;0
Resort Hotel;HB;Direct;189;4;6;2;0;0;0;0;0;1;0;1;160;0
Resort Hotel;BB;Direct;6;1;0;2;0;0;0;0;0;0;0;0;176;0
Resort Hotel;BB;Offline TA/TO;133;3;5;2;0;0;0;0;0;0;0;0;112.63;0
Resort Hotel;BB;Online TA;29;2;1;2;0;0;0;0;0;0;0;0;120.6;0
Resort Hotel;BB;Online TA;29;2;1;2;0;0;0;0;0;0;0;0;120.6;0
Resort Hotel;BB;Online TA;0;2;3;2;0;0;0;0;0;0;0;0;126.28;0
Resort Hotel;BB;Offline TA/TO;133;3;5;2;0;0;0;0;0;0;0;1;142.63;0
Resort Hotel;HB;Online TA;59;2;3;2;0;0;0;0;0;0;0;0;147;0
Resort Hotel;HB;Online TA;35;2;4;2;0;0;0;0;0;0;0;1;109.3;0
Resort Hotel;HB;Online TA;35;2;4;2;0;0;0;0;0;0;0;2;109.3;0
Resort Hotel;BB;Offline TA/TO;241;2;3;2;0;0;0;0;0;0;0;0;112.63;0
Resort Hotel;BB;Offline TA/TO;86;4;10;2;0;0;0;0;0;0;0;0;83.79;0
Resort Hotel;BB;Online TA;194;2;7;2;0;0;0;0;0;0;0;1;156.22;0
Resort Hotel;HB;Direct;161;3;7;2;2;0;0;0;0;0;0;3;232;0
Resort Hotel;BB;Offline TA/TO;90;2;5;2;0;0;0;0;0;1;0;1;93.6;0
Resort Hotel;HB;Offline TA/TO;50;2;6;2;0;0;0;0;0;1;0;0;135;0
Resort Hotel;BB;Offline TA/TO;104;2;5;2;0;0;0;0;0;0;0;0;88.4;0
Resort Hotel;BB;Offline TA/TO;90;2;5;2;0;0;0;0;0;1;0;1;93.6;0
Resort Hotel;HB;Offline TA/TO;48;1;2;2;0;0;0;0;0;1;0;0;118;0
Resort Hotel;BB;Direct;22;2;5;2;0;0;0;0;0;0;0;0;160;0
Resort Hotel;BB;Online TA;39;1;2;2;0;0;0;0;0;1;0;1;103.95;0
Resort Hotel;BB;Offline TA/TO;157;1;2;2;0;0;0;0;0;0;0;0;97.1;0
Resort Hotel;FB;Direct;140;2;5;2;1;0;0;0;0;2;0;1;174.95;0
Resort Hotel;HB;Online TA;13;0;1;2;1;0;0;0;0;0;0;1;193.81;0
Resort Hotel;BB;Online TA;50;2;6;2;1;0;0;0;0;0;0;1;134.75;0
Resort Hotel;BB;Corporate;0;0;1;1;0;0;0;0;0;0;0;0;114;0
Resort Hotel;BB;Direct;97;0;2;3;1;0;0;0;0;0;0;0;162;0
Resort Hotel;BB;Offline TA/TO;201;2;4;2;0;0;0;0;0;0;0;1;90.95;0
Resort Hotel;HB;Offline TA/TO;36;2;7;3;0;0;0;0;0;0;0;0;206.22;0
Resort Hotel;BB;Online TA;93;2;4;2;0;0;0;0;0;0;0;0;145;0
Resort Hotel;BB;Online TA;45;2;3;1;0;0;0;0;0;0;0;0;84.12;0
Resort Hotel;BB;Offline TA/TO;126;2;6;2;0;0;0;0;0;0;0;1;154.8;0
Resort Hotel;HB;Online TA;44;1;3;2;0;0;0;0;0;0;0;0;115.85;0
Resort Hotel;BB;Online TA;40;0;3;2;0;0;0;0;0;0;0;1;123.2;0
Resort Hotel;BB;Online TA;28;0;3;2;0;0;0;0;0;1;0;1;134;0
Resort Hotel;BB;Online TA;42;1;3;2;0;0;0;0;0;0;0;0;145;0
Resort Hotel;HB;Online TA;64;0;3;2;0;0;0;0;0;0;0;0;177;0
Resort Hotel;HB;Online TA;1;0;3;2;0;0;0;0;0;0;0;0;177;0
Resort Hotel;BB;Offline TA/TO;190;4;10;2;0;0;0;0;0;0;0;0;112.63;0
Resort Hotel;BB;Online TA;3;0;1;2;0;0;0;0;0;0;0;2;154;0
Resort Hotel;BB;Offline TA/TO;151;2;8;2;0;0;0;0;0;0;0;0;104.55;0
Resort Hotel;HB;Direct;37;2;3;2;0;0;0;0;0;0;0;2;146.95;0
Resort Hotel;HB;Direct;37;2;3;2;0;0;0;0;0;0;0;2;146.95;0
Resort Hotel;BB;Offline TA/TO;178;2;3;2;0;0;0;0;0;1;0;2;96.3;0
Resort Hotel;HB;Direct;37;2;3;2;0;0;0;0;0;0;0;2;146.95;0
Resort Hotel;HB;Direct;37;2;3;2;0;0;0;0;0;0;0;2;146.95;0
Resort Hotel;BB;Online TA;35;0;3;2;2;0;0;0;0;0;0;1;169;0
Resort Hotel;BB;Online TA;68;1;3;2;0;0;0;0;0;0;0;2;135;0
Resort Hotel;BB;Direct;0;0;1;2;0;0;0;0;0;0;0;0;134;0
Resort Hotel;FB;Offline TA/TO;65;2;7;2;0;0;0;0;0;0;0;0;142.48;0
Resort Hotel;HB;Online TA;44;0;2;2;1;0;0;0;0;0;0;0;187.11;0
Resort Hotel;BB;Direct;27;2;6;2;0;0;0;0;0;2;0;1;134.5;0
Resort Hotel;BB;Direct;0;0;1;2;0;0;0;0;0;0;0;0;134;0
Resort Hotel;BB;Offline TA/TO;106;0;3;2;0;0;0;0;0;0;0;1;88.55;0
Resort Hotel;BB;Corporate;2;0;1;1;0;0;0;0;0;0;0;0;114;0
Resort Hotel;BB;Corporate;3;1;0;1;0;0;1;0;1;0;0;0;30;0
Resort Hotel;BB;Direct;0;0;1;1;0;0;1;0;2;1;0;0;65;0
Resort Hotel;HB;Offline TA/TO;43;2;5;2;0;0;0;0;0;1;0;0;158.5;0
Resort Hotel;BB;Online TA;1;2;5;2;0;0;0;0;0;0;0;1;191;0
Resort Hotel;HB;Online TA;56;0;4;2;0;0;0;0;0;1;0;0;132.3;0
Resort Hotel;HB;Online TA;55;1;4;2;0;0;0;0;0;1;0;1;177;0
Resort Hotel;HB;Online TA;70;0;3;2;0;0;0;0;0;0;0;1;167;0
Resort Hotel;BB;Online TA;71;2;4;2;1;0;0;0;0;1;0;0;160;0
Resort Hotel;HB;Offline TA/TO;96;2;4;2;0;0;0;0;0;0;0;2;119.7;0
Resort Hotel;BB;Offline TA/TO;96;2;5;2;0;0;0;0;0;0;0;0;96.3;0
Resort Hotel;BB;Direct;0;0;2;2;1;0;0;0;0;2;0;0;134;0
Resort Hotel;BB;Online TA;44;2;5;2;0;0;0;0;0;0;0;0;115;0
Resort Hotel;BB;Online TA;51;0;3;2;0;0;0;0;0;0;0;1;103.5;0
Resort Hotel;HB;Online TA;25;2;4;2;1;0;0;0;0;2;0;2;201.05;0
Resort Hotel;BB;Online TA;51;0;3;2;0;0;0;0;0;0;0;1;135;0
Resort Hotel;HB;Direct;94;2;4;2;0;0;0;0;0;0;0;1;145;0
Resort Hotel;BB;Direct;10;1;4;2;0;0;0;0;0;0;0;0;164;0
Resort Hotel;BB;Online TA;63;1;4;2;0;0;0;0;0;0;0;1;115;0
Resort Hotel;BB;Online TA;54;0;3;3;0;0;0;0;0;0;0;2;163.3;0
Resort Hotel;BB;Offline TA/TO;153;2;5;2;0;0;0;0;0;0;0;1;97.1;0
Resort Hotel;BB;Online TA;22;0;2;2;0;0;0;0;0;0;0;2;165;0
Resort Hotel;BB;Offline TA/TO;39;0;4;2;0;0;0;0;0;0;0;2;101.65;0
Resort Hotel;HB;Direct;10;0;2;2;0;0;0;0;0;1;0;0;164;0
Resort Hotel;HB;Offline TA/TO;57;2;6;2;0;0;0;0;0;0;0;1;135;0
Resort Hotel;HB;Offline TA/TO;57;2;6;2;0;0;0;0;0;0;0;1;135;0
Resort Hotel;BB;Online TA;8;0;2;2;0;0;0;0;0;0;0;1;164;0
Resort Hotel;FB;Offline TA/TO;38;0;2;2;0;0;0;0;0;0;0;0;157;0
Resort Hotel;BB;Direct;67;1;5;2;0;1;0;0;0;0;0;2;135;0
Resort Hotel;HB;Online TA;51;0;4;2;0;0;0;0;0;0;0;0;101.68;0
Resort Hotel;HB;Online TA;33;0;3;2;0;0;0;0;0;0;0;1;184;0
